qp_x,qp_y,qp_z,tissue_id,max_iso_stress_muscle,muscle_fibre_orientation_x,muscle_fibre_orientation_y,muscle_fibre_orientation_z,fat_fraction
0.00195426843,0.000645013584,0.000135052353,1,200000,0.939692620785908,0,0.342020143325669,0
0.00486281607,0.000645013584,0.00119367719,1,200000,0.939692620785908,0,0.342020143325669,0
0.00912204664,0.000645013584,0.00274391007,1,200000,0.939692620785908,0,0.342020143325669,0
0.0133812763,0.000645013584,0.00429414306,1,200000,0.939692620785908,0,0.342020143325669,0
0.0162898246,0.000645013584,0.00535276812,1,200000,0.939692620785908,0,0.342020143325669,0
0.00670510996,0.000645013584,-0.000394260074,1,200000,0.939692620785908,0,0.342020143325669,0
0.00961365737,0.000645013584,0.000664364779,1,200000,0.939692620785908,0,0.342020143325669,0
0.0138728879,0.000645013584,0.00221459777,1,200000,0.939692620785908,0,0.342020143325669,0
0.0181321166,0.000645013584,0.00376483053,1,200000,0.939692620785908,0,0.342020143325669,0
0.021040665,0.000645013584,0.00482345559,1,200000,0.939692620785908,0,0.342020143325669,0
0.0136621641,0.000645013584,-0.00116937654,1,200000,0.939692620785908,0,0.342020143325669,0
0.0165707115,0.000645013584,-0.000110751702,1,200000,0.939692620785908,0,0.342020143325669,0
0.0208299421,0.000645013584,0.00143948128,1,200000,0.939692620785908,0,0.342020143325669,0
0.0250891726,0.000645013584,0.00298971427,1,200000,0.939692620785908,0,0.342020143325669,0
0.0279977191,0.000645013584,0.00404833909,1,200000,0.939692620785908,0,0.342020143325669,0
0.0206192192,0.000645013584,-0.00194449304,1,200000,0.939692620785908,0,0.342020143325669,0
0.0235277675,0.000645013584,-0.000885868154,1,200000,0.939692620785908,0,0.342020143325669,0
0.0277869962,0.000645013584,0.000664364779,1,200000,0.939692620785908,0,0.342020143325669,0
0.0320462286,0.000645013584,0.00221459777,1,200000,0.939692620785908,0,0.342020143325669,0
0.0349547751,0.000645013584,0.0032732226,1,200000,0.939692620785908,0,0.342020143325669,0
0.0253700595,0.000645013584,-0.00247380533,1,200000,0.939692620785908,0,0.342020143325669,0
0.0282786079,0.000645013584,-0.00141518062,1,200000,0.939692620785908,0,0.342020143325669,0
0.0325378366,0.000645013584,0.000135052353,1,200000,0.939692620785908,0,0.342020143325669,0
0.036797069,0.000645013584,0.00168528524,1,200000,0.939692620785908,0,0.342020143325669,0
0.0397056155,0.000645013584,0.00274391007,1,200000,0.939692620785908,0,0.342020143325669,0
0.00195426843,0.00317302346,0.000135052353,1,200000,0.939692620785908,0,0.342020143325669,0
0.00486281607,0.00317302346,0.00119367719,1,200000,0.939692620785908,0,0.342020143325669,0
0.00912204664,0.00317302346,0.00274391007,1,200000,0.939692620785908,0,0.342020143325669,0
0.0133812763,0.00317302346,0.00429414306,1,200000,0.939692620785908,0,0.342020143325669,0
0.0162898246,0.00317302346,0.00535276812,1,200000,0.939692620785908,0,0.342020143325669,0
0.00670510996,0.00317302346,-0.000394260074,1,200000,0.939692620785908,0,0.342020143325669,0
0.00961365737,0.00317302346,0.000664364779,1,200000,0.939692620785908,0,0.342020143325669,0
0.0138728879,0.00317302346,0.00221459777,1,200000,0.939692620785908,0,0.342020143325669,0
0.0181321166,0.00317302346,0.00376483053,1,200000,0.939692620785908,0,0.342020143325669,0
0.021040665,0.00317302346,0.00482345559,1,200000,0.939692620785908,0,0.342020143325669,0
0.0136621641,0.00317302346,-0.00116937654,1,200000,0.939692620785908,0,0.342020143325669,0
0.0165707115,0.00317302346,-0.000110751702,1,200000,0.939692620785908,0,0.342020143325669,0
0.0208299421,0.00317302346,0.00143948128,1,200000,0.939692620785908,0,0.342020143325669,0
0.0250891726,0.00317302346,0.00298971427,1,200000,0.939692620785908,0,0.342020143325669,0
0.0279977191,0.00317302346,0.00404833909,1,200000,0.939692620785908,0,0.342020143325669,0
0.0206192192,0.00317302346,-0.00194449304,1,200000,0.939692620785908,0,0.342020143325669,0
0.0235277675,0.00317302346,-0.000885868154,1,200000,0.939692620785908,0,0.342020143325669,0
0.0277869962,0.00317302346,0.000664364779,1,200000,0.939692620785908,0,0.342020143325669,0
0.0320462286,0.00317302346,0.00221459777,1,200000,0.939692620785908,0,0.342020143325669,0
0.0349547751,0.00317302346,0.0032732226,1,200000,0.939692620785908,0,0.342020143325669,0
0.0253700595,0.00317302346,-0.00247380533,1,200000,0.939692620785908,0,0.342020143325669,0
0.0282786079,0.00317302346,-0.00141518062,1,200000,0.939692620785908,0,0.342020143325669,0
0.0325378366,0.00317302346,0.000135052353,1,200000,0.939692620785908,0,0.342020143325669,0
0.036797069,0.00317302346,0.00168528524,1,200000,0.939692620785908,0,0.342020143325669,0
0.0397056155,0.00317302346,0.00274391007,1,200000,0.939692620785908,0,0.342020143325669,0
0.00195426843,0.00687499996,0.000135052353,1,200000,0.939692620785908,0,0.342020143325669,0
0.00486281607,0.00687499996,0.00119367719,1,200000,0.939692620785908,0,0.342020143325669,0
0.00912204664,0.00687499996,0.00274391007,1,200000,0.939692620785908,0,0.342020143325669,0
0.0133812763,0.00687499996,0.00429414306,1,200000,0.939692620785908,0,0.342020143325669,0
0.0162898246,0.00687499996,0.00535276812,1,200000,0.939692620785908,0,0.342020143325669,0
0.00670510996,0.00687499996,-0.000394260074,1,200000,0.939692620785908,0,0.342020143325669,0
0.00961365737,0.00687499996,0.000664364779,1,200000,0.939692620785908,0,0.342020143325669,0
0.0138728879,0.00687499996,0.00221459777,1,200000,0.939692620785908,0,0.342020143325669,0
0.0181321166,0.00687499996,0.00376483053,1,200000,0.939692620785908,0,0.342020143325669,0
0.021040665,0.00687499996,0.00482345559,1,200000,0.939692620785908,0,0.342020143325669,0
0.0136621641,0.00687499996,-0.00116937654,1,200000,0.939692620785908,0,0.342020143325669,0
